species,model,iter,fc,rm,cv_method,cv_k,test_fold,n_pres_total,n_bg_total,n_pres_train,n_bg_train,n_pres_test,n_bg_test,auc,tss,threshold_maxTSS,sensitivity,specificity,balanced_accuracy,tp,fp,tn,fn,brier,logloss,boyce,predictors,seed,n_hosts,group
Amphiprion_percula,HostOnly,34,lqh,0.5,block_quadrant,4,1,205,10000,153,8198,52,1802,0.7319591479552634,0.5022197558268591,0.23371991,1,0.5022197558268591,0.7511098779134295,52,897,905,0,0.1350493826961797,0.4033148076197752,0.6053627348893551,rugosity;biotic_suitability,34,2,specialist
Amphiprion_percula,HostOnly,35,lqh,0.5,block_quadrant,4,2,205,10000,154,9291,51,709,0.7928593157996626,0.5593628142371192,0.13003587,0.8823529411764706,0.6770098730606487,0.7796814071185596,45,229,480,6,0.08525451885723902,0.26253463261569765,0.15239347241684098,rugosity;biotic_suitability,35,2,specialist
Amphiprion_percula,HostOnly,36,lqh,0.5,block_quadrant,4,3,205,10000,154,2632,51,5000,0.6965254901960785,0.4347686274509803,0.21236362,0.9215686274509804,0.5132,0.7173843137254902,47,2434,2566,4,0.12068498596927232,0.355264967801261,0,rugosity;biotic_suitability,36,2,specialist
Amphiprion_percula,HostOnly,37,lqh,0.5,block_quadrant,4,1,205,10000,153,8198,52,1802,0.7122694868949031,0.4911209766925637,0.15860116000000002,1,0.4911209766925638,0.7455604883462819,52,917,885,0,0.11871923743540656,0.3560963214057957,0.42113507395210537,rugosity;biotic_suitability,37,2,specialist
Amphiprion_percula,HostOnly,38,lqh,0.5,block_quadrant,4,2,205,10000,154,9291,51,709,0.7522055366575403,0.5590862579164246,0.14389432000000002,0.9215686274509804,0.6375176304654443,0.7795431289582123,47,257,452,4,0.0962489709698478,0.28709582704106584,0.13954876803674243,rugosity;biotic_suitability,38,2,specialist
Amphiprion_percula,HostOnly,39,lqh,0.5,block_quadrant,4,3,205,10000,154,2632,51,5000,0.6974705882352941,0.42637647058823536,0.21567504,0.9411764705882352,0.4852,0.7131882352941177,48,2574,2426,3,0.12674546258085082,0.3726429487910971,-0.12424598966289024,rugosity;biotic_suitability,39,2,specialist
Amphiprion_percula,HostOnly,40,lqh,0.5,block_quadrant,4,1,205,10000,153,8198,52,1802,0.7426844104840775,0.5011098779134295,0.15155182,1,0.5011098779134295,0.7505549389567148,52,899,903,0,0.11223058831020892,0.3391537242526146,0.4100167712156476,rugosity;biotic_suitability,40,2,specialist
Amphiprion_percula,HostOnly,1,lqh,0.5,block_quadrant,4,1,205,10000,153,8198,52,1802,0.6833166140186118,0.4594894561598224,0.14307876,1,0.4594894561598224,0.7297447280799112,52,974,828,0,0.13393451984197963,0.3978152656985444,0.2484919793257805,rugosity;biotic_suitability,1,2,specialist
Amphiprion_percula,HostOnly,2,lqh,0.5,block_quadrant,4,2,205,10000,154,9291,51,709,0.7989712104870157,0.5971680632760861,0.22632122,0.9215686274509804,0.6755994358251057,0.798584031638043,47,230,479,4,0.09882668237944094,0.2924141013875844,0.5032368504384288,rugosity;biotic_suitability,2,2,specialist
Amphiprion_percula,HostOnly,3,lqh,0.5,block_quadrant,4,3,205,10000,154,2632,51,5000,0.6949764705882353,0.4307686274509803,0.22615425,0.9215686274509804,0.5092,0.7153843137254902,47,2454,2546,4,0.13249067456751548,0.38343828931974216,0.01600760414763765,rugosity;biotic_suitability,3,2,specialist
Amphiprion_percula,HostOnly,4,lqh,0.5,block_quadrant,4,1,205,10000,153,8198,52,1802,0.7596740800819602,0.5194228634850167,0.21700369,1,0.5194228634850167,0.7597114317425083,52,866,936,0,0.11820673952427396,0.3617672531186074,0.4624725461971977,rugosity;biotic_suitability,4,2,specialist
Amphiprion_percula,HostOnly,5,lqh,0.5,block_quadrant,4,2,205,10000,154,9291,51,709,0.8169197157001024,0.595757626040543,0.19688521,0.9215686274509804,0.6741889985895627,0.7978788130202715,47,231,478,4,0.09098278512097366,0.27414409924000255,0.24621219712795048,rugosity;biotic_suitability,5,2,specialist
Amphiprion_percula,HostOnly,6,lqh,0.5,block_quadrant,4,3,205,10000,154,2632,51,5000,0.6968235294117647,0.4273764705882353,0.20747262,0.9411764705882352,0.4862,0.7136882352941176,48,2569,2431,3,0.13632872216711656,0.4010977409126676,0.04452861893041975,rugosity;biotic_suitability,6,2,specialist
Amphiprion_percula,HostOnly,7,lqh,0.5,block_quadrant,4,1,205,10000,153,8198,52,1802,0.6970086655852472,0.4894561598224194,0.19950072,1,0.4894561598224195,0.7447280799112097,52,920,882,0,0.12659649751691687,0.37651682685154736,0.5545613684953393,rugosity;biotic_suitability,7,2,specialist
Amphiprion_percula,HostOnly,8,lqh,0.5,block_quadrant,4,2,205,10000,154,9291,51,709,0.7997732238170303,0.6111341574711688,0.23428593,0.9411764705882352,0.6699576868829337,0.8055670787355844,48,234,475,3,0.09813219047961728,0.29939400603574434,0.3607541277239339,rugosity;biotic_suitability,8,2,specialist
Amphiprion_percula,HostOnly,9,lqh,0.5,block_quadrant,4,3,205,10000,154,2632,51,5000,0.6922549019607843,0.4443764705882351,0.25482494,0.9411764705882352,0.5032,0.7221882352941176,48,2484,2516,3,0.13864606978258187,0.4048573754162544,0.08467235836968025,rugosity;biotic_suitability,9,2,specialist
Amphiprion_percula,HostOnly,10,lqh,0.5,block_quadrant,4,1,205,10000,153,8198,52,1802,0.7084276018099548,0.483906770255272,0.13907996,1,0.4839067702552719,0.741953385127636,52,930,872,0,0.11237014058470972,0.34075758786299803,0.3782646235214962,rugosity;biotic_suitability,10,2,specialist
Amphiprion_percula,HostOnly,11,lqh,0.5,block_quadrant,4,2,205,10000,154,9291,51,709,0.8163942586907824,0.6184628999695789,0.16697196,0.9019607843137256,0.7165021156558533,0.8092314499847895,46,201,508,5,0.0825000036168731,0.2487060956146975,0.00153705700085412,rugosity;biotic_suitability,11,2,specialist
Amphiprion_percula,HostOnly,12,lqh,0.5,block_quadrant,4,3,205,10000,154,2632,51,5000,0.6668666666666667,0.3625764705882353,0.1986344,0.9411764705882352,0.4214,0.6812882352941176,48,2893,2107,3,0.14799542978853497,0.4335644356111928,0.1212155996711124,rugosity;biotic_suitability,12,2,specialist
Amphiprion_percula,HostOnly,13,lqh,0.5,block_quadrant,4,1,205,10000,153,8198,52,1802,0.7363026124818578,0.4950055493895671,0.18763668,1,0.49500554938956715,0.7475027746947835,52,910,892,0,0.11594234797578248,0.3583667488032068,0.5265229946004307,rugosity;biotic_suitability,13,2,specialist
Amphiprion_percula,HostOnly,14,lqh,0.5,block_quadrant,4,2,205,10000,154,9291,51,709,0.7566027821565862,0.5716419148759644,0.22900971,0.9411764705882352,0.6304654442877292,0.7858209574379822,48,262,447,3,0.1090999546541867,0.3257549426719491,0.5725134316126849,rugosity;biotic_suitability,14,2,specialist
Amphiprion_percula,HostOnly,15,lqh,0.5,block_quadrant,4,3,205,10000,154,2632,51,5000,0.6911686274509804,0.4407764705882353,0.20893782,0.9411764705882352,0.4996,0.7203882352941177,48,2502,2498,3,0.12584169695137315,0.3752222660741989,0.14339724740304663,rugosity;biotic_suitability,15,2,specialist
Amphiprion_percula,HostOnly,16,lqh,0.5,block_quadrant,4,1,205,10000,153,8198,52,1802,0.7501440706906856,0.5061043285238624,0.23287723,1,0.5061043285238623,0.7530521642619312,52,890,912,0,0.1316501863298327,0.387854763818333,0.6248065195585508,rugosity;biotic_suitability,16,2,specialist
Amphiprion_percula,HostOnly,17,lqh,0.5,block_quadrant,4,2,205,10000,154,9291,51,709,0.8072402444757875,0.6139550319422549,0.12921087,0.9411764705882352,0.6727785613540197,0.8069775159711274,48,232,477,3,0.08511131944159264,0.26030658602590917,0.1439984963603938,rugosity;biotic_suitability,17,2,specialist
Amphiprion_percula,HostOnly,18,lqh,0.5,block_quadrant,4,3,205,10000,154,2632,51,5000,0.6850470588235295,0.42556078431372546,0.25164573,0.9019607843137256,0.5236,0.7127803921568627,46,2382,2618,5,0.12927444064246246,0.38460040771830567,0.2966870834474022,rugosity;biotic_suitability,18,2,specialist
Amphiprion_percula,HostOnly,19,lqh,0.5,block_quadrant,4,1,205,10000,153,8198,52,1802,0.7300168616067617,0.4916759156492785,0.21743777,1,0.4916759156492786,0.7458379578246392,52,916,886,0,0.1301873205903719,0.391297223837494,0.318465843352495,rugosity;biotic_suitability,19,2,specialist
Amphiprion_percula,HostOnly,20,lqh,0.5,block_quadrant,4,2,205,10000,154,9291,51,709,0.8162283248983655,0.6195967808844269,0.2039429,0.9411764705882352,0.6784203102961918,0.8097983904422135,48,228,481,3,0.0919691561227206,0.27971473266792757,0.5663642800807035,rugosity;biotic_suitability,20,2,specialist
Amphiprion_percula,HostOnly,21,lqh,0.5,block_quadrant,4,3,205,10000,154,2632,51,5000,0.6886862745098039,0.4179764705882354,0.24758961,0.9411764705882352,0.4768,0.7089882352941177,48,2616,2384,3,0.13526143295839993,0.3976522582778175,0.02272792493833357,rugosity;biotic_suitability,21,2,specialist
Amphiprion_percula,HostOnly,22,lqh,0.5,block_quadrant,4,1,205,10000,153,8198,52,1802,0.7113623751387348,0.4866814650388458,0.12234467,1,0.48668146503884574,0.7433407325194229,52,925,877,0,0.11555998393139286,0.34205110132124483,0.4166786238694489,rugosity;biotic_suitability,22,2,specialist
Amphiprion_percula,HostOnly,23,lqh,0.5,block_quadrant,4,2,205,10000,154,9291,51,709,0.8209574379822451,0.6322907160043143,0.16910695,0.9411764705882352,0.691114245416079,0.8161453580021572,48,219,490,3,0.08815805935281419,0.2619041240322599,0.1545853148217098,rugosity;biotic_suitability,23,2,specialist
Amphiprion_percula,HostOnly,24,lqh,0.5,block_quadrant,4,3,205,10000,154,2632,51,5000,0.6948901960784314,0.4119764705882352,0.16728880000000002,0.9411764705882352,0.4708,0.7059882352941176,48,2646,2354,3,0.1299920110329056,0.379080253590182,0.14345159542372185,rugosity;biotic_suitability,24,2,specialist
Amphiprion_percula,HostOnly,25,lqh,0.5,block_quadrant,4,1,205,10000,153,8198,52,1802,0.7017683343293776,0.4833518312985572,0.20543285,1,0.48335183129855713,0.7416759156492786,52,931,871,0,0.14140416575745324,0.4121836630633477,0.5783371243150895,rugosity;biotic_suitability,25,2,specialist
Amphiprion_percula,HostOnly,26,lqh,0.5,block_quadrant,4,2,205,10000,154,9291,51,709,0.7994690118642661,0.5971680632760861,0.23497845,0.9215686274509804,0.6755994358251057,0.798584031638043,47,230,479,4,0.0959838792202245,0.28987313841079715,0.4916968917940078,rugosity;biotic_suitability,26,2,specialist
Amphiprion_percula,HostOnly,27,lqh,0.5,block_quadrant,4,3,205,10000,154,2632,51,5000,0.7015529411764706,0.42637647058823536,0.18217329,0.9411764705882352,0.4852,0.7131882352941177,48,2574,2426,3,0.13110372572806855,0.38479859105092,0.20528448049278256,rugosity;biotic_suitability,27,2,specialist
Amphiprion_percula,HostOnly,28,lqh,0.5,block_quadrant,4,1,205,10000,153,8198,52,1802,0.7308706138478613,0.5133185349611544,0.22890949,1,0.5133185349611543,0.7566592674805772,52,877,925,0,0.11980180675876152,0.3615901818050334,0.4831762101462488,rugosity;biotic_suitability,28,2,specialist
Amphiprion_percula,HostOnly,29,lqh,0.5,block_quadrant,4,2,205,10000,154,9291,51,709,0.8269863657733898,0.6224176553555132,0.26404044,0.9411764705882352,0.6812411847672779,0.8112088276777566,48,226,483,3,0.09462328745252892,0.29098473373101086,0.5099565321318851,rugosity;biotic_suitability,29,2,specialist
Amphiprion_percula,HostOnly,30,lqh,0.5,block_quadrant,4,3,205,10000,154,2632,51,5000,0.6794274509803921,0.4073764705882352,0.25348048,0.9411764705882352,0.4662,0.7036882352941176,48,2669,2331,3,0.14279233353760995,0.4150616132889575,0.39019145740723743,rugosity;biotic_suitability,30,2,specialist
Amphiprion_percula,HostOnly,31,lqh,0.5,block_quadrant,4,1,205,10000,153,8198,52,1802,0.7347018270297959,0.5016648168701443,0.1634883,1,0.5016648168701443,0.7508324084350722,52,898,904,0,0.11307411097630164,0.3467193955598784,0.2148762438166736,rugosity;biotic_suitability,31,2,specialist
Amphiprion_percula,HostOnly,32,lqh,0.5,block_quadrant,4,2,205,10000,154,9291,51,709,0.7706518432478774,0.5733289084322022,0.27692678,0.9019607843137256,0.6713681241184767,0.7866644542161011,46,233,476,5,0.10032705805767173,0.3046259415137024,0.09714031709554584,rugosity;biotic_suitability,32,2,specialist
Amphiprion_percula,HostOnly,33,lqh,0.5,block_quadrant,4,3,205,10000,154,2632,51,5000,0.6835176470588236,0.4193764705882352,0.19781946,0.9411764705882352,0.4782,0.7096882352941176,48,2609,2391,3,0.13405870848812887,0.3922359198570406,0.07575974979444526,rugosity;biotic_suitability,33,2,specialist
Amphiprion_percula,HostOnly,34,lqh,0.5,block_quadrant,4,1,205,10000,153,8198,52,1802,0.7319591479552634,0.5022197558268591,0.23371991,1,0.5022197558268591,0.7511098779134295,52,897,905,0,0.1350493826961797,0.4033148076197752,0.6053627348893551,rugosity;biotic_suitability,34,2,specialist
Amphiprion_percula,HostOnly,35,lqh,0.5,block_quadrant,4,2,205,10000,154,9291,51,709,0.7928593157996626,0.5593628142371192,0.13003587,0.8823529411764706,0.6770098730606487,0.7796814071185596,45,229,480,6,0.08525451885723902,0.26253463261569765,0.15239347241684098,rugosity;biotic_suitability,35,2,specialist
Amphiprion_percula,HostOnly,36,lqh,0.5,block_quadrant,4,3,205,10000,154,2632,51,5000,0.6965254901960785,0.4347686274509803,0.21236362,0.9215686274509804,0.5132,0.7173843137254902,47,2434,2566,4,0.12068498596927232,0.355264967801261,0,rugosity;biotic_suitability,36,2,specialist
Amphiprion_percula,HostOnly,37,lqh,0.5,block_quadrant,4,1,205,10000,153,8198,52,1802,0.7122694868949031,0.4911209766925637,0.15860116000000002,1,0.4911209766925638,0.7455604883462819,52,917,885,0,0.11871923743540656,0.3560963214057957,0.42113507395210537,rugosity;biotic_suitability,37,2,specialist
Amphiprion_percula,HostOnly,38,lqh,0.5,block_quadrant,4,2,205,10000,154,9291,51,709,0.7522055366575403,0.5590862579164246,0.14389432000000002,0.9215686274509804,0.6375176304654443,0.7795431289582123,47,257,452,4,0.0962489709698478,0.28709582704106584,0.13954876803674243,rugosity;biotic_suitability,38,2,specialist
Amphiprion_percula,HostOnly,39,lqh,0.5,block_quadrant,4,3,205,10000,154,2632,51,5000,0.6974705882352941,0.42637647058823536,0.21567504,0.9411764705882352,0.4852,0.7131882352941177,48,2574,2426,3,0.12674546258085082,0.3726429487910971,-0.12424598966289024,rugosity;biotic_suitability,39,2,specialist
Amphiprion_percula,HostOnly,40,lqh,0.5,block_quadrant,4,1,205,10000,153,8198,52,1802,0.7426844104840775,0.5011098779134295,0.15155182,1,0.5011098779134295,0.7505549389567148,52,899,903,0,0.11223058831020892,0.3391537242526146,0.4100167712156476,rugosity;biotic_suitability,40,2,specialist
Amphiprion_polymnus,Combined,1,h,1.5,block_quadrant,4,1,107,10000,86,7581,21,2419,0.7251520699226363,0.4190436819622434,0.28541557,0.6666666666666666,0.7523770152955767,0.7095218409811217,14,599,1820,7,0.08457957035931993,0.28740456714237544,0.232639279994623,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,1,3,generalist
Amphiprion_polymnus,Combined,2,h,1.5,block_quadrant,4,2,107,10000,74,7667,33,2333,0.8297549000506566,0.5641715050201976,0.28958283,0.8787878787878788,0.6853836262323189,0.7820857525100988,29,734,1599,4,0.10356464946251306,0.3379176829052687,0.6323238505772452,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,2,3,generalist
Amphiprion_polymnus,Combined,3,h,1.5,block_quadrant,4,3,107,10000,74,5455,33,4545,0.7851718505183851,0.4508850885088509,0.02959127,0.9696969696969696,0.4811881188118812,0.7254425442544254,32,2358,2187,1,0.06500253346415794,0.20964965105971983,0.4426059046024736,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,3,3,generalist
Amphiprion_polymnus,Combined,4,h,1.5,block_quadrant,4,4,107,10000,87,9297,20,703,0.8837126600284495,0.6768847795163584,0.41787977,0.95,0.7268847795163584,0.8384423897581792,19,192,511,1,0.12696501196041174,0.3754876975597237,0.9131189806981308,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,4,3,generalist
Amphiprion_polymnus,Combined,5,h,1.5,block_quadrant,4,1,107,10000,86,7581,21,2419,0.7990708478513356,0.5329632473080179,0.27011952,0.8095238095238095,0.7234394377842084,0.766481623654009,17,669,1750,4,0.0839461950813275,0.2815660394002627,0.32134401293056297,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,5,3,generalist
Amphiprion_polymnus,Combined,6,h,1.5,block_quadrant,4,2,107,10000,74,7667,33,2333,0.8497577576017353,0.6151787917754485,0.2762053,0.8787878787878788,0.7363909129875696,0.8075893958877243,29,615,1718,4,0.07910226103600201,0.26453008350827084,0.5863804634090063,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,6,3,generalist
Amphiprion_polymnus,Combined,7,h,1.5,block_quadrant,4,3,107,10000,74,5455,33,4545,0.780978097809781,0.4707470747074707,0.02322192,0.9393939393939394,0.5313531353135313,0.7353735373537353,31,2130,2415,2,0.0467893484885073,0.1597320673899288,0.10909403970400117,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,7,3,generalist
Amphiprion_polymnus,Combined,8,h,1.5,block_quadrant,4,4,107,10000,87,9297,20,703,0.8870554765291607,0.724039829302987,0.39133906,1,0.7240398293029872,0.8620199146514935,20,194,509,0,0.11757361415220002,0.35127836902318105,0.8204914346254208,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,8,3,generalist
Amphiprion_polymnus,Combined,9,h,1.5,block_quadrant,4,1,107,10000,86,7581,21,2419,0.7443453611291561,0.44178035000688975,0.32716908,0.6666666666666666,0.7751136833402232,0.7208901750034449,14,544,1875,7,0.0890175876830955,0.29149991685471455,0.3464575397511687,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,9,3,generalist
Amphiprion_polymnus,Combined,10,h,1.5,block_quadrant,4,2,107,10000,74,7667,33,2333,0.8401200171453065,0.5887334554286976,0.28699027,0.8484848484848485,0.7402486069438491,0.7943667277143488,28,606,1727,5,0.08635548226519162,0.2841947022511911,0.8196284772616245,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,10,3,generalist
Amphiprion_polymnus,Combined,11,h,1.5,block_quadrant,4,3,107,10000,74,5455,33,4545,0.7497016368303497,0.41576157615761566,0.08735746,0.8181818181818182,0.5975797579757975,0.7078807880788078,27,1829,2716,6,0.06833754049508206,0.22161143720892376,0.21770283426258824,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,11,3,generalist
Amphiprion_polymnus,Combined,12,h,1.5,block_quadrant,4,4,107,10000,87,9297,20,703,0.8875533428165007,0.6738264580369844,0.46224111,0.9,0.7738264580369844,0.8369132290184922,18,159,544,2,0.12368208234762586,0.3680103159752895,0.8840292639795674,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,12,3,generalist
Amphiprion_polymnus,Combined,13,h,1.5,block_quadrant,4,1,107,10000,86,7581,21,2419,0.7897005846571783,0.5082383511486446,0.20796312,0.8571428571428571,0.6510954940057875,0.7541191755743223,18,844,1575,3,0.08576906367415212,0.2866228116743864,0.42094247611443647,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,13,3,generalist
Amphiprion_polymnus,Combined,14,h,1.5,block_quadrant,4,2,107,10000,74,7667,33,2333,0.842821701801556,0.6386236994895373,0.30852793,0.9090909090909092,0.7295327903986284,0.8193118497447687,30,631,1702,3,0.0957453517657385,0.3147840417705684,0.524999049608823,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,14,3,generalist
Amphiprion_polymnus,Combined,15,h,1.5,block_quadrant,4,3,107,10000,74,5455,33,4545,0.7756308964229757,0.4520052005200519,0.0185955,0.8484848484848485,0.6035203520352035,0.7260026002600259,28,1802,2743,5,0.04839312186782836,0.15937752041999478,0.7441562417863368,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,15,3,generalist
Amphiprion_polymnus,Combined,16,h,1.5,block_quadrant,4,4,107,10000,87,9297,20,703,0.8613798008534851,0.6380512091038406,0.51650249,0.85,0.7880512091038406,0.8190256045519203,17,149,554,3,0.13837682650883731,0.40323543036539344,0.8209406456759408,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,16,3,generalist
Amphiprion_polymnus,Combined,17,h,1.5,block_quadrant,4,1,107,10000,86,7581,21,2419,0.7519242504773715,0.4083938660209845,0.58595321,0.47619047619047616,0.9322033898305084,0.7041969330104922,10,164,2255,11,0.09249840250168238,0.3084131369580604,0.37489468861168185,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,17,3,generalist
Amphiprion_polymnus,Combined,18,h,1.5,block_quadrant,4,2,107,10000,74,7667,33,2333,0.8608892179402252,0.654184364000052,0.26520917,0.8787878787878788,0.7753964852121732,0.827092182000026,29,524,1809,4,0.07257332158389528,0.24326501048979104,0.6025200242448057,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,18,3,generalist
Amphiprion_polymnus,Combined,19,h,1.5,block_quadrant,4,3,107,10000,74,5455,33,4545,0.7634296763009635,0.4603660366036604,0.05187907999999999,0.8484848484848485,0.6118811881188119,0.7301830183018302,28,1764,2781,5,0.05157224568456761,0.17455445439475553,0.05562399219367791,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,19,3,generalist
Amphiprion_polymnus,Combined,20,h,1.5,block_quadrant,4,4,107,10000,87,9297,20,703,0.9058321479374112,0.7563300142247511,0.54891654,0.9,0.8563300142247511,0.8781650071123756,18,101,602,2,0.11757513509032384,0.348139368409984,0.7390758759719308,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,20,3,generalist
Amphiprion_polymnus,Combined,21,h,1.5,block_quadrant,4,1,107,10000,86,7581,21,2419,0.7797397586566664,0.4714462883127619,0.25317062,0.8571428571428571,0.6143034311699049,0.735723144156381,18,933,1486,3,0.11051304827957702,0.35971917944653264,0.5592878119199943,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,21,3,generalist
Amphiprion_polymnus,Combined,22,h,1.5,block_quadrant,4,2,107,10000,74,7667,33,2333,0.8437958669420307,0.5690163529854915,0.31006212,0.8484848484848485,0.720531504500643,0.7845081764927457,28,652,1681,5,0.09354205131145248,0.31247689579372173,0.9427721534927602,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,22,3,generalist
Amphiprion_polymnus,Combined,23,h,1.5,block_quadrant,4,3,107,10000,74,5455,33,4545,0.794986165283195,0.4480448044804479,0.04776398,0.8484848484848485,0.5995599559955995,0.724022402240224,28,1820,2725,5,0.0399970183074228,0.1465497830871671,0.5016958049096324,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,23,3,generalist
Amphiprion_polymnus,Combined,24,h,1.5,block_quadrant,4,4,107,10000,87,9297,20,703,0.8798719772403983,0.6524893314367,0.34149831,0.9,0.7524893314366998,0.82624466571835,18,174,529,2,0.1033634932146231,0.3156091232772737,0.612372558970321,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,24,3,generalist
Amphiprion_polymnus,Combined,25,h,1.5,block_quadrant,4,1,107,10000,86,7581,21,2419,0.7719049587590306,0.4917222779975985,0.49904041,0.6190476190476191,0.8726746589499793,0.7458611389987992,13,308,2111,8,0.09658378982656088,0.3197801456846033,0.3355821909697419,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,25,3,generalist
Amphiprion_polymnus,Combined,26,h,1.5,block_quadrant,4,2,107,10000,74,7667,33,2333,0.8461598410162491,0.6258946083206691,0.25705124,0.8787878787878788,0.7471067295327904,0.8129473041603346,29,590,1743,4,0.07943216824688354,0.2636621322137664,0.4267045976501319,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,26,3,generalist
Amphiprion_polymnus,Combined,27,h,1.5,block_quadrant,4,3,107,10000,74,5455,33,4545,0.7795446211287795,0.46122612261226115,0.02752442,0.9696969696969696,0.49152915291529153,0.7306130613061306,32,2311,2234,1,0.05446723642675667,0.18487327327511732,0.37336652294386546,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,27,3,generalist
Amphiprion_polymnus,Combined,28,h,1.5,block_quadrant,4,4,107,10000,87,9297,20,703,0.8864153627311522,0.6870554765291608,0.36592485,1,0.6870554765291608,0.8435277382645804,20,220,483,0,0.12179747379530176,0.36539760994919646,0.9348784117275332,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,28,3,generalist
Amphiprion_polymnus,Combined,29,h,1.5,block_quadrant,4,1,107,10000,86,7581,21,2419,0.7711175416838915,0.4460717730663988,0.2442382,0.7619047619047619,0.684167011161637,0.7230358865331994,16,764,1655,5,0.0924266431690169,0.301468473531472,0.5669075368780324,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,29,3,generalist
Amphiprion_polymnus,Combined,30,h,1.5,block_quadrant,4,2,107,10000,74,7667,33,2333,0.8638636688358077,0.6464689760874931,0.33390822000000003,0.8787878787878788,0.7676810972996142,0.8232344880437465,29,542,1791,4,0.09363043906447732,0.3022481389478418,0.7621430829321193,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,30,3,generalist
Amphiprion_polymnus,Combined,31,h,1.5,block_quadrant,4,3,107,10000,74,5455,33,4545,0.798913224655799,0.4772277227722772,0.03252294,1,0.4772277227722772,0.7386138613861386,33,2376,2169,0,0.04698360612604312,0.16541581725432028,0.19622781223574803,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,31,3,generalist
Amphiprion_polymnus,Combined,32,h,1.5,block_quadrant,4,4,107,10000,87,9297,20,703,0.8681365576102418,0.6297297297297297,0.3700935,0.9,0.7297297297297297,0.8148648648648649,18,190,513,2,0.1108994016426911,0.33015222150219814,0.5906671888677038,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,32,3,generalist
Amphiprion_polymnus,Combined,33,h,1.5,block_quadrant,4,1,107,10000,86,7581,21,2419,0.7751530541939802,0.5060926396188901,0.25715901,0.8095238095238095,0.6965688300950806,0.753046319809445,17,734,1685,4,0.08925849403460925,0.2916280622365007,0.5310948295752534,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,33,3,generalist
Amphiprion_polymnus,Combined,34,h,1.5,block_quadrant,4,2,107,10000,74,7667,33,2333,0.8681629843224357,0.6591980672563613,0.25303597,0.9090909090909092,0.7501071581654523,0.8295990336281807,30,583,1750,3,0.0781563249018422,0.26093279895805405,0.7642418915232622,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,34,3,generalist
Amphiprion_polymnus,Combined,35,h,1.5,block_quadrant,4,3,107,10000,74,5455,33,4545,0.7913458012467913,0.5142514251425143,0.04343565,0.9696969696969696,0.5445544554455446,0.7571257125712572,32,2070,2475,1,0.05675711733127697,0.18989991922711016,0.0609813491338577,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,35,3,generalist
Amphiprion_polymnus,Combined,36,h,1.5,block_quadrant,4,4,107,10000,87,9297,20,703,0.8736842105263158,0.6280938833570411,0.35881937,0.85,0.7780938833570412,0.8140469416785205,17,156,547,3,0.09332015346891978,0.29282358571705047,0.7188892033083503,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,36,3,generalist
Amphiprion_polymnus,Combined,37,h,1.5,block_quadrant,4,1,107,10000,86,7581,21,2419,0.7915313293568771,0.507844642611075,0.54072517,0.6190476190476191,0.888797023563456,0.7539223213055375,13,269,2150,8,0.09327270638585455,0.3005919479543894,0.36898504794126713,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,37,3,generalist
Amphiprion_polymnus,Combined,38,h,1.5,block_quadrant,4,2,107,10000,74,7667,33,2333,0.8522516203613503,0.6187377417553157,0.32532229,0.8484848484848485,0.7702528932704672,0.8093688708776579,28,536,1797,5,0.08504431781304549,0.2812429346962139,0.5059497372137278,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,38,3,generalist
