species,model,iter,fc,rm,cv_method,cv_k,test_fold,n_pres_total,n_bg_total,n_pres_train,n_bg_train,n_pres_test,n_bg_test,auc,tss,threshold_maxTSS,sensitivity,specificity,balanced_accuracy,tp,fp,tn,fn,brier,logloss,boyce,predictors,seed
Amphiprion_polymnus,Combined,24,h,1.5,block_quadrant,4,4,107,10000,87,9297,20,703,0.8798719772403983,0.6524893314367,0.34149831,0.9,0.7524893314366998,0.82624466571835,18,174,529,2,0.1033634932146231,0.3156091232772737,0.612372558970321,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,24
Amphiprion_polymnus,Combined,25,h,1.5,block_quadrant,4,1,107,10000,86,7581,21,2419,0.7719049587590306,0.4917222779975985,0.49904041,0.6190476190476191,0.8726746589499793,0.7458611389987992,13,308,2111,8,0.09658378982656088,0.3197801456846033,0.3355821909697419,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,25
Amphiprion_polymnus,Combined,26,h,1.5,block_quadrant,4,2,107,10000,74,7667,33,2333,0.8461598410162491,0.6258946083206691,0.25705124,0.8787878787878788,0.7471067295327904,0.8129473041603346,29,590,1743,4,0.07943216824688354,0.2636621322137664,0.4267045976501319,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,26
Amphiprion_polymnus,Combined,27,h,1.5,block_quadrant,4,3,107,10000,74,5455,33,4545,0.7795446211287795,0.46122612261226115,0.02752442,0.9696969696969696,0.49152915291529153,0.7306130613061306,32,2311,2234,1,0.05446723642675667,0.18487327327511732,0.37336652294386546,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,27
Amphiprion_polymnus,Combined,28,h,1.5,block_quadrant,4,4,107,10000,87,9297,20,703,0.8864153627311522,0.6870554765291608,0.36592485,1,0.6870554765291608,0.8435277382645804,20,220,483,0,0.12179747379530176,0.36539760994919646,0.9348784117275332,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,28
Amphiprion_polymnus,Combined,29,h,1.5,block_quadrant,4,1,107,10000,86,7581,21,2419,0.7711175416838915,0.4460717730663988,0.2442382,0.7619047619047619,0.684167011161637,0.7230358865331994,16,764,1655,5,0.0924266431690169,0.301468473531472,0.5669075368780324,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,29
Amphiprion_polymnus,Combined,30,h,1.5,block_quadrant,4,2,107,10000,74,7667,33,2333,0.8638636688358077,0.6464689760874931,0.33390822000000003,0.8787878787878788,0.7676810972996142,0.8232344880437465,29,542,1791,4,0.09363043906447732,0.3022481389478418,0.7621430829321193,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,30
Amphiprion_polymnus,Combined,31,h,1.5,block_quadrant,4,3,107,10000,74,5455,33,4545,0.798913224655799,0.4772277227722772,0.03252294,1,0.4772277227722772,0.7386138613861386,33,2376,2169,0,0.04698360612604312,0.16541581725432028,0.19622781223574803,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,31
Amphiprion_polymnus,Combined,32,h,1.5,block_quadrant,4,4,107,10000,87,9297,20,703,0.8681365576102418,0.6297297297297297,0.3700935,0.9,0.7297297297297297,0.8148648648648649,18,190,513,2,0.1108994016426911,0.33015222150219814,0.5906671888677038,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,32
Amphiprion_polymnus,Combined,33,h,1.5,block_quadrant,4,1,107,10000,86,7581,21,2419,0.7751530541939802,0.5060926396188901,0.25715901,0.8095238095238095,0.6965688300950806,0.753046319809445,17,734,1685,4,0.08925849403460925,0.2916280622365007,0.5310948295752534,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,33
Amphiprion_polymnus,Combined,34,h,1.5,block_quadrant,4,2,107,10000,74,7667,33,2333,0.8681629843224357,0.6591980672563613,0.25303597,0.9090909090909092,0.7501071581654523,0.8295990336281807,30,583,1750,3,0.0781563249018422,0.26093279895805405,0.7642418915232622,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,34
Amphiprion_polymnus,Combined,35,h,1.5,block_quadrant,4,3,107,10000,74,5455,33,4545,0.7913458012467913,0.5142514251425143,0.04343565,0.9696969696969696,0.5445544554455446,0.7571257125712572,32,2070,2475,1,0.05675711733127697,0.18989991922711016,0.0609813491338577,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,35
Amphiprion_polymnus,Combined,36,h,1.5,block_quadrant,4,4,107,10000,87,9297,20,703,0.8736842105263158,0.6280938833570411,0.35881937,0.85,0.7780938833570412,0.8140469416785205,17,156,547,3,0.09332015346891978,0.29282358571705047,0.7188892033083503,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,36
Amphiprion_polymnus,Combined,37,h,1.5,block_quadrant,4,1,107,10000,86,7581,21,2419,0.7915313293568771,0.507844642611075,0.54072517,0.6190476190476191,0.888797023563456,0.7539223213055375,13,269,2150,8,0.09327270638585455,0.3005919479543894,0.36898504794126713,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,37
Amphiprion_polymnus,Combined,38,h,1.5,block_quadrant,4,2,107,10000,74,7667,33,2333,0.8522516203613503,0.6187377417553157,0.32532229,0.8484848484848485,0.7702528932704672,0.8093688708776579,28,536,1797,5,0.08504431781304549,0.2812429346962139,0.5059497372137278,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,38
Amphiprion_polymnus,Combined,39,h,1.5,block_quadrant,4,3,107,10000,74,5455,33,4545,0.8100143347668101,0.46986698669867,0.01236651,0.9393939393939394,0.5304730473047304,0.734933493349335,31,2134,2411,2,0.03420650292529161,0.12561451878170898,0.04887347100954131,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,39
Amphiprion_polymnus,Combined,40,h,1.5,block_quadrant,4,4,107,10000,87,9297,20,703,0.8807254623044096,0.6557610241820768,0.33766481000000004,1,0.6557610241820768,0.8278805120910384,20,242,461,0,0.12466641947900446,0.3690810526232231,0.6474469453409677,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,40
