species,model,iter,fc,rm,cv_method,cv_k,test_fold,n_pres_total,n_bg_total,n_pres_train,n_bg_train,n_pres_test,n_bg_test,auc,tss,threshold_maxTSS,sensitivity,specificity,balanced_accuracy,tp,fp,tn,fn,brier,logloss,boyce,predictors,seed
Amphiprion_ephippium,HostOnly,28,h,1.5,block_quadrant,4,3,29,10000,15,8387,14,1613,0.6454698432379772,0.4434948188822956,0.54394572,0.7857142857142857,0.6577805331680099,0.7217474094411478,11,552,1061,3,0.24070144658289397,0.6727410868454974,0.5355846277363036,rugosity;biotic_suitability,28
Amphiprion_ephippium,HostOnly,29,h,1.5,block_quadrant,4,2,29,10000,15,4559,14,5000,0.6452285714285714,0.34371428571428586,0.42115107,0.7857142857142857,0.558,0.6718571428571429,11,2210,2790,3,0.1945492764712284,0.5593103921807051,0.3473162802451612,rugosity;biotic_suitability,29
Amphiprion_ephippium,HostOnly,30,h,1.5,block_quadrant,4,3,29,10000,15,8387,14,1613,0.535293596669914,0.17531662385971125,0.38824523,0.9285714285714286,0.2467451952882827,0.5876583119298556,13,1215,398,1,0.22682548286550155,0.6423093046609293,0.42961871632221366,rugosity;biotic_suitability,30
Amphiprion_ephippium,HostOnly,31,h,1.5,block_quadrant,4,2,29,10000,15,4559,14,5000,0.6565857142857143,0.42617142857142865,0.46154628,0.9285714285714286,0.4976,0.7130857142857143,13,2512,2488,1,0.24087268009123072,0.671594853038389,0.5770757742003205,rugosity;biotic_suitability,31
Amphiprion_ephippium,HostOnly,32,h,1.5,block_quadrant,4,3,29,10000,15,8387,14,1613,0.6284651492339031,0.4127623771145159,0.41492689,0.9285714285714286,0.4841909485430874,0.706381188557258,13,832,781,1,0.19247062605029705,0.5574985814228076,0.6602425769527197,rugosity;biotic_suitability,32
Amphiprion_ephippium,HostOnly,33,h,1.5,block_quadrant,4,2,29,10000,15,4559,14,5000,0.6630857142857143,0.5123714285714285,0.54257485,0.9285714285714286,0.5838,0.7561857142857142,13,2081,2919,1,0.22594442428981756,0.6324001795153028,0.6146377093209977,rugosity;biotic_suitability,33
Amphiprion_ephippium,HostOnly,34,h,1.5,block_quadrant,4,3,29,10000,15,8387,14,1613,0.506731024709946,0.16601718182623326,0.35556978,0.9285714285714286,0.23744575325480471,0.5830085909131166,13,1230,383,1,0.2139909278062738,0.6121012687219042,0.33775905607606993,rugosity;biotic_suitability,34
Amphiprion_ephippium,HostOnly,35,h,1.5,block_quadrant,4,2,29,10000,15,4559,14,5000,0.6480285714285714,0.4931714285714286,0.5058523,0.9285714285714286,0.5646,0.7465857142857143,13,2177,2823,1,0.2107357943370469,0.5918558065022308,0.6322000526353144,rugosity;biotic_suitability,35
Amphiprion_ephippium,HostOnly,36,h,1.5,block_quadrant,4,3,29,10000,15,8387,14,1613,0.6084492073332743,0.43756088920379055,0.39218467,0.9285714285714286,0.5089894606323621,0.7187804446018953,13,792,821,1,0.18984928684514008,0.554733354245047,0.5596565653239565,rugosity;biotic_suitability,36
Amphiprion_ephippium,HostOnly,37,h,1.5,block_quadrant,4,2,29,10000,15,4559,14,5000,0.7022642857142857,0.4407428571428571,0.55409155,0.8571428571428571,0.5836,0.7203714285714286,12,2082,2918,2,0.2211275328382622,0.6256979339309864,0.5612768792513292,rugosity;biotic_suitability,37
Amphiprion_ephippium,HostOnly,38,h,1.5,block_quadrant,4,3,29,10000,15,8387,14,1613,0.6244353910193959,0.4152422283234434,0.42456182,0.9285714285714286,0.4866707997520149,0.7076211141617217,13,828,785,1,0.210233854782388,0.6048979839375263,0.6265971094734423,rugosity;biotic_suitability,38
Amphiprion_ephippium,HostOnly,39,h,1.5,block_quadrant,4,2,29,10000,15,4559,14,5000,0.6796714285714286,0.5153714285714286,0.52701967,0.9285714285714286,0.5868,0.7576857142857143,13,2066,2934,1,0.23533596187215236,0.655199942762291,0.6720601732560161,rugosity;biotic_suitability,39
Amphiprion_ephippium,HostOnly,40,h,1.5,block_quadrant,4,3,29,10000,15,8387,14,1613,0.43036489239217074,0.14741829775927728,0.30868246,0.9285714285714286,0.2188468691878487,0.5737091488796386,13,1260,353,1,0.23447288505175704,0.6488934271230257,0.22062113273783704,rugosity;biotic_suitability,40
