scientificName,decimalLongitude,decimalLatitude,date_year,month,day,eventDate,dataset_id,bathymetry,occurrenceStatus,sst,source
"Cryptodendrum adhaesivum (Klunzinger, 1877)",179.057733,-17.107326,2022,6,10,2022-06-10T10:22,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",179.050609,-17.093216,2022,6,10,2022-06-10T10:55,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",179.34727,-17.280462,2022,7,3,2022-07-03T15:09,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",118.633323,4.121438,2022,7,17,2022-07-17T10:15,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",118.633468,4.253618,2022,7,18,2022-07-18T09:20,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",98.76608,7.69597,2022,7,19,2022-07-19T11:12,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",122.432709,-8.450131,2022,7,23,2022-07-23,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",39.36146,-5.821479,2022,8,19,2022-08-19T09:56,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",124.254652,11.117875,2022,8,16,2022-08-16T15:43,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",34.738821,25.339728,2022,9,12,2022-09-12T07:04,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",123.887528,-5.771697,2022,9,19,2022-09-19T17:10,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",178.090315,-18.408877,2022,9,15,2022-09-15T07:29,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",34.746315,25.32095,2022,9,20,2022-09-20T16:42,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",44.96441,-12.92056,2022,9,6,2022-09-06,8e9974a4-12e2-475f-9aec-5abdf24a1f50,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",55.33206,-21.26858,2022,10,16,2022-10-16,8e9974a4-12e2-475f-9aec-5abdf24a1f50,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",167.407603,-22.592943000000002,2022,11,29,2022-11-29T12:05,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",177.186734,-17.17614,2022,11,22,2022-11-22T16:26,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",166.420898,-22.423203,2022,12,2,2022-12-02T11:29,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",34.967251,29.438117,2022,12,1,2022-12-01T11:46,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",167.34895,-20.93224,2022,12,11,2022-12-11,25e3e8f1-86ee-440c-adfc-8e63759a6505,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",34.517574,28.49735,2021,2,1,2021-02-01T22:42,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",99.207834,7.424139,2021,3,13,2021-03-13T14:14:05,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",166.440491,-22.495119,2021,4,25,2021-04-25T11:18,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",55.22477,-21.02551,2021,6,18,2021-06-18,25e3e8f1-86ee-440c-adfc-8e63759a6505,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",179.902935,-16.803071,2021,7,21,2021-07-21T09:37,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",34.74405,25.33518,2021,7,27,2021-07-27T09:36:12,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",34.739305,25.340374,2021,7,27,2021-07-27T17:11:20,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",99.314938,6.486163,2021,7,8,2021-07-08T12:57,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",99.314938,6.486163,2021,7,8,2021-07-08T12:31,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",34.739359,25.340639,2021,7,30,2021-07-30T16:21:57,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",99.312101,6.488113,2021,7,8,2021-07-08T17:27,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",165.465698,-20.89568,2021,7,15,2021-07-15T11:17Z,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",125.65,7.10418,2021,8,30,2021-08-30T10:19Z,66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",167.025787,-20.751575,2021,9,5,2021-09-05T08:57,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",37.64844,21.65497,2021,10,13,2021-10-13,25e3e8f1-86ee-440c-adfc-8e63759a6505,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",-175.153645,-21.266896,2021,10,8,2021-10-08,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",72.91008,3.57236,2021,11,9,2021-11-09,8e9974a4-12e2-475f-9aec-5abdf24a1f50,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",34.738991,25.339571,2021,11,4,2021-11-04T18:13:43,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",55.22333,-21.02333,2021,11,6,2021-11-06,8e9974a4-12e2-475f-9aec-5abdf24a1f50,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",73.3279,2.32743,2021,11,15,2021-11-15,8e9974a4-12e2-475f-9aec-5abdf24a1f50,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",72.910686,3.535678,2020,2,23,2020-02-23T13:57,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",34.418136,25.869198,2020,3,19,2020-03-19T22:46,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",55.21443,-21.03724,2020,3,13,2020-03-13,25e3e8f1-86ee-440c-adfc-8e63759a6505,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",39.997959,-3.373754,2020,5,11,2020-05-11,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",55.22477,-21.02551,2020,9,16,2020-09-16,25e3e8f1-86ee-440c-adfc-8e63759a6505,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",34.518765,28.493964,2020,10,26,2020-10-26T21:35,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",-151.41799,-16.7443,2020,11,20,2020-11-20,8e9974a4-12e2-475f-9aec-5abdf24a1f50,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",120.774293,21.951306,2020,11,22,2020-11-22T07:01,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",168.054639,-21.640434,2020,11,10,2020-11-10T15:45,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",34.332197,27.908988,2020,12,26,2020-12-26T12:36,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",165.92117,-21.947001,2020,12,30,2020-12-30T12:10,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",34.0825,26.7538,2019,2,21,2019-02-21,25e3e8f1-86ee-440c-adfc-8e63759a6505,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",33.99056,26.83694,2019,2,19,2019-02-19,25e3e8f1-86ee-440c-adfc-8e63759a6505,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",34.1046,26.70818,2019,2,20,2019-02-20,25e3e8f1-86ee-440c-adfc-8e63759a6505,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",179.907345,-16.794999,2019,6,27,2019-06-27T09:35,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",125.724151,6.975351,2019,8,11,2019-08-11T10:30,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",115.324494,-8.639124,2019,8,19,2019-08-19T17:28,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",-140.10739,-8.91737,2019,8,8,2019-08-08,25e3e8f1-86ee-440c-adfc-8e63759a6505,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",109.293949,12.181909,2019,8,29,2019-08-29T12:05,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",-139.09973,-9.89385,2019,8,11,2019-08-11,25e3e8f1-86ee-440c-adfc-8e63759a6505,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",-151.785,-16.5014,2019,8,15,2019-08-15,25e3e8f1-86ee-440c-adfc-8e63759a6505,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",179.064706,-17.114467,2019,10,8,2019-10-08T10:27,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",40.000362,-3.372383,2019,10,30,2019-10-30,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",98.812729,7.967202,2019,10,12,2019-10-12T22:22,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",33.93673,26.79205,2019,11,8,2019-11-08,25e3e8f1-86ee-440c-adfc-8e63759a6505,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",121.1,13.53373,2019,12,5,2019-12-05,8e9974a4-12e2-475f-9aec-5abdf24a1f50,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",73.199802,0.288714,2018,4,2,2018-04-02T00:44Z,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",55.2167,-21.06265,2018,6,4,2018-06-04,25e3e8f1-86ee-440c-adfc-8e63759a6505,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",125.724002,6.975026,2018,9,29,2018-09-29T04:34:53,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",123.366377,9.944423,2017,1,10,2017-01-10T02:37,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",145.6632,-14.66452,2017,1,5,2017-01-05T12:00,c6ca96bc-7cf5-4fe7-ac44-d01e06394ef3,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",34.032876,26.572398,2017,2,17,2017-02-17,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",145.450407,-14.656871,2017,2,25,2017-02-25T11:00,c6ca96bc-7cf5-4fe7-ac44-d01e06394ef3,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",103.768611,1.212222,2017,5,1,2017-05-01T08:41,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",123.464484,9.169814,2017,6,15,2017-06-15T09:52,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",-147.5992,-15.002583,2017,7,7,2017-07-07T22:15,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",33.90808,27.35267,2017,10,25,2017-10-25,25e3e8f1-86ee-440c-adfc-8e63759a6505,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",97.81377,9.0587,2016,3,15,2016-03-15,8e9974a4-12e2-475f-9aec-5abdf24a1f50,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",167.671221,8.754883,2016,5,22,2016-05-22,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",39.049444,22.303333,2016,5,16,2016-05-16T12:58,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",34.97206,29.41997,2016,5,28,2016-05-28,25e3e8f1-86ee-440c-adfc-8e63759a6505,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",124.014845,10.242145,2016,6,18,2016-06-18T12:50,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",167.591842,9.014562,2016,9,12,2016-09-12,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",145.451092,-14.684122,2016,10,3,2016-10-03T17:00,c6ca96bc-7cf5-4fe7-ac44-d01e06394ef3,NA,NA,NA,gbif.org
"Cryptodendrum adhaesivum (Klunzinger, 1877)",167.657407,8.767588,2016,10,11,2016-10-11,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
