"long","lat","feature","id","PROVINCE","PROV_CODE","REALM"
118.5252166,13.3331546,1,19,"South China Sea",25,"Central Indo-Pacific"
119.1868171,13.9615874,1,19,"South China Sea",25,"Central Indo-Pacific"
119.1868179,13.9615881,1,19,"South China Sea",25,"Central Indo-Pacific"
119.186818,13.9615894,1,19,"South China Sea",25,"Central Indo-Pacific"
119.4653088,17.0129686,1,19,"South China Sea",25,"Central Indo-Pacific"
119.4653088,17.9525758,1,19,"South China Sea",25,"Central Indo-Pacific"
119.5175093,18.7355822,1,19,"South China Sea",25,"Central Indo-Pacific"
119.3087076,19.7795905,1,19,"South China Sea",25,"Central Indo-Pacific"
119.0204051,20.4643091,1,19,"South China Sea",25,"Central Indo-Pacific"
120.1408098,22.3933729,1,19,"South China Sea",25,"Central Indo-Pacific"
120.4411576,22.7297629,1,19,"South China Sea",25,"Central Indo-Pacific"
120.9149368,24.3408828,1,19,"South China Sea",25,"Central Indo-Pacific"
119.0028077,24.9377709,1,19,"South China Sea",25,"Central Indo-Pacific"
118.6079447,25.10988,1,19,"South China Sea",25,"Central Indo-Pacific"
113.4100607,27.8602148,1,19,"South China Sea",25,"Central Indo-Pacific"
107.8246163,26.7744462,1,19,"South China Sea",25,"Central Indo-Pacific"
104.901393,27.0354482,1,19,"South China Sea",25,"Central Indo-Pacific"
102.3957731,25.8870391,1,19,"South China Sea",25,"Central Indo-Pacific"
99.5586599,23.0957703,1,19,"South China Sea",25,"Central Indo-Pacific"
101.4874468,18.5952675,1,19,"South China Sea",25,"Central Indo-Pacific"
104.092761,15.0327373,1,19,"South China Sea",25,"Central Indo-Pacific"
105.5994189,13.5260794,1,19,"South China Sea",25,"Central Indo-Pacific"
111.146262,13.9451606,1,19,"South China Sea",25,"Central Indo-Pacific"
111.2590043,13.5392884,1,19,"South China Sea",25,"Central Indo-Pacific"
111.465138,12.4055532,1,19,"South China Sea",25,"Central Indo-Pacific"
111.4136047,11.6325517,1,19,"South China Sea",25,"Central Indo-Pacific"
110.7952035,10.6018835,1,19,"South China Sea",25,"Central Indo-Pacific"
108.9400003,9.4166148,1,19,"South China Sea",25,"Central Indo-Pacific"
109.609935,8.4890132,1,19,"South China Sea",25,"Central Indo-Pacific"
109.7130016,7.4068115,1,19,"South China Sea",25,"Central Indo-Pacific"
111.0528705,6.2730761,1,19,"South China Sea",25,"Central Indo-Pacific"
112.1048341,5.4067532,1,19,"South China Sea",25,"Central Indo-Pacific"
114.6628706,6.8443276,1,19,"South China Sea",25,"Central Indo-Pacific"
116.0516124,7.6644784,1,19,"South China Sea",25,"Central Indo-Pacific"
134.1959361,22.9187468,1,20,"South Kuroshio",28,"Central Indo-Pacific"
134.351115,23.1509881,1,20,"South Kuroshio",28,"Central Indo-Pacific"
134.4964352,23.5834506,1,20,"South Kuroshio",28,"Central Indo-Pacific"
134.607456,24.4362961,1,20,"South Kuroshio",28,"Central Indo-Pacific"
134.533231,24.8094497,1,20,"South Kuroshio",28,"Central Indo-Pacific"
134.5017088,25.1144394,1,20,"South Kuroshio",28,"Central Indo-Pacific"
134.6585424,25.9049049,1,20,"South Kuroshio",28,"Central Indo-Pacific"
134.6138182,26.4489338,1,20,"South Kuroshio",28,"Central Indo-Pacific"
134.4041544,27.1846585,1,20,"South Kuroshio",28,"Central Indo-Pacific"
133.7432955,28.1935138,1,20,"South Kuroshio",28,"Central Indo-Pacific"
133.664577,28.2780588,1,20,"South Kuroshio",28,"Central Indo-Pacific"
133.5840895,28.3436255,1,20,"South Kuroshio",28,"Central Indo-Pacific"
130.7002566,28.9410285,1,20,"South Kuroshio",28,"Central Indo-Pacific"
129.3859485,28.6128596,1,20,"South Kuroshio",28,"Central Indo-Pacific"
128.5426615,28.4022997,1,20,"South Kuroshio",28,"Central Indo-Pacific"
127.6254876,28.0158918,1,20,"South Kuroshio",28,"Central Indo-Pacific"
127.0488187,27.4392229,1,20,"South Kuroshio",28,"Central Indo-Pacific"
126.4961784,26.7664434,1,20,"South Kuroshio",28,"Central Indo-Pacific"
125.8233977,25.8293567,1,20,"South Kuroshio",28,"Central Indo-Pacific"
124.0947325,25.0609679,1,20,"South Kuroshio",28,"Central Indo-Pacific"
123.7089466,24.9162978,1,20,"South Kuroshio",28,"Central Indo-Pacific"
123.0601947,24.8682425,1,20,"South Kuroshio",28,"Central Indo-Pacific"
122.6757486,24.6039358,1,20,"South Kuroshio",28,"Central Indo-Pacific"
122.5074944,24.314413,1,20,"South Kuroshio",28,"Central Indo-Pacific"
122.4835258,23.8350445,1,20,"South Kuroshio",28,"Central Indo-Pacific"
122.1231077,23.4025434,1,20,"South Kuroshio",28,"Central Indo-Pacific"
121.6665786,22.9940696,1,20,"South Kuroshio",28,"Central Indo-Pacific"
121.1619938,22.7537908,1,20,"South Kuroshio",28,"Central Indo-Pacific"
120.4411576,22.7297629,1,20,"South Kuroshio",28,"Central Indo-Pacific"
120.1408098,22.3933729,1,20,"South Kuroshio",28,"Central Indo-Pacific"
119.0204051,20.4643091,1,20,"South Kuroshio",28,"Central Indo-Pacific"
119.3087076,19.7795905,1,20,"South Kuroshio",28,"Central Indo-Pacific"
119.5175093,18.7355822,1,20,"South Kuroshio",28,"Central Indo-Pacific"
120.9515697,18.7269484,1,20,"South Kuroshio",28,"Central Indo-Pacific"
120.9997012,18.7266586,1,20,"South Kuroshio",28,"Central Indo-Pacific"
121.8184675,18.6770365,1,20,"South Kuroshio",28,"Central Indo-Pacific"
121.9456444,18.6861205,1,20,"South Kuroshio",28,"Central Indo-Pacific"
122.1658229,18.7018474,1,20,"South Kuroshio",28,"Central Indo-Pacific"
122.3395006,18.6770365,1,20,"South Kuroshio",28,"Central Indo-Pacific"
125.6677623,18.1536257,1,20,"South Kuroshio",28,"Central Indo-Pacific"
125.6679672,18.242465,1,20,"South Kuroshio",28,"Central Indo-Pacific"
125.6665897,18.3122353,1,20,"South Kuroshio",28,"Central Indo-Pacific"
125.651558,18.5641621,1,20,"South Kuroshio",28,"Central Indo-Pacific"
125.6412569,18.7087361,1,20,"South Kuroshio",28,"Central Indo-Pacific"
125.6279712,18.7663252,1,20,"South Kuroshio",28,"Central Indo-Pacific"
125.6118703,18.8940627,1,20,"South Kuroshio",28,"Central Indo-Pacific"
125.5626652,19.0648711,1,20,"South Kuroshio",28,"Central Indo-Pacific"
125.5515602,19.1262176,1,20,"South Kuroshio",28,"Central Indo-Pacific"
125.50778,19.2552349,1,20,"South Kuroshio",28,"Central Indo-Pacific"
125.4402269,19.4895359,1,20,"South Kuroshio",28,"Central Indo-Pacific"
125.4953062,19.731485,1,20,"South Kuroshio",28,"Central Indo-Pacific"
125.4806551,19.8214237,1,20,"South Kuroshio",28,"Central Indo-Pacific"
125.5007779,19.9248145,1,20,"South Kuroshio",28,"Central Indo-Pacific"
125.485811,20.0041245,1,20,"South Kuroshio",28,"Central Indo-Pacific"
125.4708865,20.1497464,1,20,"South Kuroshio",28,"Central Indo-Pacific"
125.4146166,20.6494828,1,20,"South Kuroshio",28,"Central Indo-Pacific"
125.2934799,21.0332789,1,20,"South Kuroshio",28,"Central Indo-Pacific"
125.4264348,21.0980429,1,20,"South Kuroshio",28,"Central Indo-Pacific"
125.8240997,21.3990409,1,20,"South Kuroshio",28,"Central Indo-Pacific"
126.0017463,21.4169235,1,20,"South Kuroshio",28,"Central Indo-Pacific"
126.5011396,21.5684463,1,20,"South Kuroshio",28,"Central Indo-Pacific"
126.5886192,21.5868621,1,20,"South Kuroshio",28,"Central Indo-Pacific"
126.7191799,21.6187695,1,20,"South Kuroshio",28,"Central Indo-Pacific"
127.0150212,21.7996597,1,20,"South Kuroshio",28,"Central Indo-Pacific"
127.1955735,21.9112304,1,20,"South Kuroshio",28,"Central Indo-Pacific"
127.3334979,21.9925353,1,20,"South Kuroshio",28,"Central Indo-Pacific"
127.6138083,22.1684601,1,20,"South Kuroshio",28,"Central Indo-Pacific"
127.6829064,22.2627108,1,20,"South Kuroshio",28,"Central Indo-Pacific"
127.8014553,22.3424121,1,20,"South Kuroshio",28,"Central Indo-Pacific"
128.0972809,22.7421282,1,20,"South Kuroshio",28,"Central Indo-Pacific"
128.1789516,22.7483458,1,20,"South Kuroshio",28,"Central Indo-Pacific"
128.3264476,22.7862015,1,20,"South Kuroshio",28,"Central Indo-Pacific"
128.4765317,22.5780671,1,20,"South Kuroshio",28,"Central Indo-Pacific"
128.8214749,22.0630801,1,20,"South Kuroshio",28,"Central Indo-Pacific"
129.150343,21.8385207,1,20,"South Kuroshio",28,"Central Indo-Pacific"
129.2774206,21.7566023,1,20,"South Kuroshio",28,"Central Indo-Pacific"
129.72702,21.4462393,1,20,"South Kuroshio",28,"Central Indo-Pacific"
129.9021578,21.3409909,1,20,"South Kuroshio",28,"Central Indo-Pacific"
130.2909196,21.2616277,1,20,"South Kuroshio",28,"Central Indo-Pacific"
130.3906283,21.2438281,1,20,"South Kuroshio",28,"Central Indo-Pacific"
130.7346111,21.1754055,1,20,"South Kuroshio",28,"Central Indo-Pacific"
130.8857505,21.1417116,1,20,"South Kuroshio",28,"Central Indo-Pacific"
131.1801147,21.0874268,1,20,"South Kuroshio",28,"Central Indo-Pacific"
131.2415488,21.0921163,1,20,"South Kuroshio",28,"Central Indo-Pacific"
131.3937603,21.114873,1,20,"South Kuroshio",28,"Central Indo-Pacific"
131.5051739,21.0978222,1,20,"South Kuroshio",28,"Central Indo-Pacific"
132.5389127,21.3426577,1,20,"South Kuroshio",28,"Central Indo-Pacific"
132.9602895,21.5532456,1,20,"South Kuroshio",28,"Central Indo-Pacific"
133.6290257,22.070305,1,20,"South Kuroshio",28,"Central Indo-Pacific"
133.9816755,22.598083,1,20,"South Kuroshio",28,"Central Indo-Pacific"
134.1443236,22.8130015,1,20,"South Kuroshio",28,"Central Indo-Pacific"
134.1959361,22.9187468,1,20,"South Kuroshio",28,"Central Indo-Pacific"
-127.3900203,-21.1592423,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-128.3133241,-21.0287273,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-128.5909084,-21.0403062,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-128.7336119,-21.0736915,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-129.0397346,-21.1069937,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-129.5787034,-21.2751678,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-130.4234408,-21.7838656,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-130.7637336,-21.8658028,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-130.9163067,-21.8859375,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-131.0904131,-21.9444619,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-131.3755826,-22.0131262,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-131.7720998,-22.2426973,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-131.8400123,-21.9335899,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-131.8638817,-21.8458975,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-132.5859707,-20.7652144,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-133.6666536,-20.0431253,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-134.5297202,-19.815097,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-134.6724305,-19.8059615,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-135.0191707,-19.7151483,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-135.3399776,-19.6148965,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-135.6607835,-19.2940904,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-135.7409857,-18.8529814,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-135.8612876,-18.5321745,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-136.1018925,-18.3316704,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-136.4627996,-18.1712674,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-137.5455216,-17.6098564,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-137.8462777,-17.0684954,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-137.9665796,-16.0659755,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-138.1069327,-15.2238584,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-138.2071847,-14.9231025,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-138.3675877,-14.7426494,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-138.8487976,-14.6223464,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-140.7335347,-14.2614394,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-141.2949467,-13.9205824,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-141.4235007,-13.7981494,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-141.4572346,-13.6992264,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-142.1793236,-12.6185435,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-142.9798857,-12.0280445,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-143.2647376,-11.8939524,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-144.5394896,-11.6403885,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-144.7324267,-11.6748525,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-145.2552247,-11.7318294,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-145.5325036,-11.8177714,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-145.7222074,-11.8641753,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-145.8166403,-11.895028,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-146.0991846,-12.0544405,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-146.3402376,-11.9183975,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-147.3884876,-11.7098874,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-147.3149926,-11.611622,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-147.1884507,-11.3513514,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-147.1558106,-11.2890481,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-146.9613426,-10.6748796,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-146.9397696,-10.4805694,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-146.9202937,-10.3987572,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-146.8989226,-10.0975904,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-146.886554,-9.9525093,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-146.9960521,-9.095,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-147.1430257,-8.6561715,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-147.4596961,-8.0670995,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-147.8679227,-7.5713225,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-148.9486056,-6.8492334,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-149.5687201,-6.6606275,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-150.2288816,-6.5945574,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-150.3929397,-6.6271904,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-150.5310367,-6.6336181,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-150.9815036,-6.7442634,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-151.5036346,-6.8481213,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-151.5842537,-6.9019894,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-152.4031066,-6.7976115,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-152.7572698,-6.8680593,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-155.8818709,-7.9168872,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-155.5116826,-11.2687864,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-155.4842326,-11.4067855,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-155.1683516,-11.9946879,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-155.0834046,-12.0981985,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-155.0053786,-12.3598474,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-154.9835121,-12.49166,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-154.9257255,-12.652547,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-154.8863113,-12.7568881,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-154.6069748,-13.2906895,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-154.1970086,-13.8008832,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-154.2985028,-13.8602822,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-154.4237876,-13.9706292,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-154.6323015,-14.1179479,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-154.6816022,-14.1909397,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-154.7452215,-14.236353,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-154.8916127,-14.4668353,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-154.9571952,-14.5445491,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-155.0790809,-14.7629101,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-155.3558757,-15.2000614,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-155.6094396,-16.474814,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-155.5729662,-16.9664138,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-155.458532,-17.3812017,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-156.4346896,-16.7289542,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-156.7292066,-16.622881,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-157.0555799,-16.5733012,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-157.6274692,-16.1911774,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-157.9170474,-16.0866288,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-158.1021712,-16.0582044,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-158.4546696,-15.8259407,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-158.5069109,-15.8000007,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-159.7842102,-15.5451153,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-160.2973382,-15.5848722,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-160.8108954,-15.728288,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-161.8799715,-15.013954,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-163.1547241,-14.7603899,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-163.6268625,-14.7940191,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-164.433383,-15.0145108,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-165.5212349,-15.7473294,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-165.7214925,-16.0116376,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-165.9103052,-16.240028,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-165.9491392,-16.310601,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-166.0626664,-16.4618169,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-166.2484829,-16.8427229,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-166.3718405,-17.1970252,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-166.4121013,-17.4783577,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-166.4467131,-17.6046005,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-166.4662078,-17.8611024,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-166.5033301,-18.1237016,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-166.2497662,-19.3984541,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-165.6373281,-20.3641267,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-165.5747134,-20.4087419,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-165.5263097,-20.4804519,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-164.4442167,-21.2042858,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-163.1591904,-21.4558319,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-163.1216684,-21.7830557,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-163.0011181,-22.2178816,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-162.9785464,-22.3446025,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-162.9449326,-22.4655465,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-162.9173513,-22.5483559,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-162.3565546,-23.458972,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-162.2652521,-23.5256739,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-162.2035746,-23.6181849,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-162.0760117,-23.7143097,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-161.9429255,-23.8360586,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-161.682708,-23.9945249,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-161.5895053,-24.063378,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-161.3561544,-24.2296322,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-161.1834252,-24.3107172,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-161.1094999,-24.3601123,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-160.8261001,-24.4627414,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-160.715979,-24.4799034,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-160.5704918,-24.5268343,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-159.9734135,-24.5975113,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-159.8134186,-24.7285869,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-159.5812816,-24.8530421,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-159.4531521,-24.9455139,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-159.370543,-24.9657721,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-159.2474999,-25.0347941,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-159.151867,-25.0700383,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-158.9796086,-25.105997,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-158.4764697,-25.2520273,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-158.0996897,-25.2856191,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-157.9647661,-25.3047438,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-157.8892839,-25.3032314,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-157.2822684,-25.2433972,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-156.6746599,-25.0620952,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-156.592437,-25.0390411,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-155.6647641,-24.4176398,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-155.2293062,-25.0452496,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-154.1486235,-25.7673389,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-153.4992087,-25.9616821,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-152.8633424,-26.0222878,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-151.9537497,-25.8966423,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-151.8079715,-25.8465308,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-151.5522876,-26.071266,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-150.7892485,-26.5137265,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-150.013147,-26.7297605,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-149.9045003,-26.7404184,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-149.6750825,-26.755906,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-149.5036315,-26.7689536,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-149.3606351,-26.7614806,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-148.9886808,-26.9903958,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-148.6907756,-27.0975152,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-148.4783549,-27.1304838,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-148.1694957,-27.2146358,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-147.6641312,-27.2540522,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-147.6763276,-27.617917,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-147.6696931,-27.7867916,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-147.6527861,-27.9001315,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-147.6109806,-28.3109082,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-147.4129593,-28.9484973,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-147.1164909,-29.5041637,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-146.6932346,-30.0224682,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-146.4927485,-30.2071808,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-146.3389611,-30.3015755,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-146.0663681,-30.515398,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-145.600314,-30.7528927,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-145.2181533,-30.8846467,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-144.9483006,-30.922579,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-144.8595855,-30.9696204,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-144.7744008,-31.022437,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-144.5967489,-31.0608633,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-144.2700308,-31.1663503,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-143.7701878,-31.2252767,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
-143.4877623,-31.2814545,1,21,"Southeast Polynesia",40,"Eastern Indo-Pacific"
