decimalLongitude,decimalLatitude,eventDate,basisOfRecord,occurrenceStatus,depth,source,datasetName,species
165.5,-21.5,NA,HumanObservation,NA,NA,OBIS,NA,Amphiprion_akindynos
149.376,-19.77277,2017-02-27,HumanObservation,present,5,OBIS,NA,Amphiprion_akindynos
150.92785,-20.96313,2012-01-17,HumanObservation,present,5,OBIS,NA,Amphiprion_akindynos
153.55,-27.4,1992-02-05,PreservedSpecimen,present,NA,OBIS,NA,Amphiprion_akindynos
165.290838295057,-20.5800085674362,NA,HumanObservation,present,NA,OBIS,NA,Amphiprion_akindynos
145.46638,-14.6911,2008-09-12,PreservedSpecimen,present,NA,OBIS,NA,Amphiprion_akindynos
145.455,-14.64555,2008-09-08,PreservedSpecimen,present,NA,OBIS,NA,Amphiprion_akindynos
147.05482,-18.47413,2018-04-20,HumanObservation,present,5,OBIS,NA,Amphiprion_akindynos
145.58299,-14.6889,2015-09-06 23:09:00,PreservedSpecimen,present,NA,OBIS,NA,Amphiprion_akindynos
147.08325,-18.6292,2015-03-16,HumanObservation,present,5,OBIS,NA,Amphiprion_akindynos
145.453,-14.6458,2015-02-20 00:02:00,PreservedSpecimen,present,NA,OBIS,NA,Amphiprion_akindynos
152.46347,-22.00395,2010-01-17,HumanObservation,present,5,OBIS,NA,Amphiprion_akindynos
145.6,-14.583,1975-11-23,PreservedSpecimen,present,NA,OBIS,NA,Amphiprion_akindynos
146.57527,-17.8122,2010-04-07,HumanObservation,present,5,OBIS,NA,Amphiprion_akindynos
166.416,-20.716,1973-06-16,PreservedSpecimen,present,NA,OBIS,NA,Amphiprion_akindynos
157,-23.5,NA,PreservedSpecimen,present,NA,OBIS,NA,Amphiprion_akindynos
146.52682,-17.797,2010-04-08,HumanObservation,present,5,OBIS,NA,Amphiprion_akindynos
147.05787,-18.47442,2014-04-30,HumanObservation,present,5,OBIS,NA,Amphiprion_akindynos
145.61827,-14.57012,2014-11-27,HumanObservation,present,5,OBIS,NA,Amphiprion_akindynos
150.03602,-20.90167,2014-04-23,HumanObservation,present,5,OBIS,NA,Amphiprion_akindynos
145.63,-14.6211,2015-09-06 23:09:00,PreservedSpecimen,present,NA,OBIS,NA,Amphiprion_akindynos
145.45,-14.633,1975-11-27,PreservedSpecimen,present,NA,OBIS,NA,Amphiprion_akindynos
145.46805,-14.68861,2008-09-07,PreservedSpecimen,present,NA,OBIS,NA,Amphiprion_akindynos
153.15,-26.8,NA,PreservedSpecimen,present,NA,OBIS,NA,Amphiprion_akindynos
153.4,-29.93333,1977-08-19,PreservedSpecimen,present,17.5,OBIS,NA,Amphiprion_akindynos
145.8051,-15.64817,2006-11-10T12:00:00Z,HumanObservation,present,NA,OBIS,NA,Amphiprion_akindynos
150.53855,-20.99147,2012-01-14,HumanObservation,present,5,OBIS,NA,Amphiprion_akindynos
166.305555556,-22.3277777778,1991-09-05T12:00:00Z,HumanObservation,NA,NA,OBIS,NA,Amphiprion_akindynos
147.72723,-18.7341,2016-05-16,HumanObservation,present,5,OBIS,NA,Amphiprion_akindynos
146.40593,-17.46858,2014-03-21,HumanObservation,present,5,OBIS,NA,Amphiprion_akindynos
145.45,-14.63333,2008-09-10,PreservedSpecimen,present,NA,OBIS,NA,Amphiprion_akindynos
145.98045,-16.77532,2011-02-07,HumanObservation,present,5,OBIS,NA,Amphiprion_akindynos
166.233337402,-22.3305549622,1991-09-10T12:00:00Z,PreservedSpecimen,NA,NA,OBIS,NA,Amphiprion_akindynos
152.30803,-21.9628,2007-12-10,HumanObservation,present,5,OBIS,NA,Amphiprion_akindynos
147.92101,-16.465,2006-05-30T12:00:00Z,HumanObservation,present,NA,OBIS,NA,Amphiprion_akindynos
166.437339,-22.298816,2025-01-10T09:18,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.577054,-28.194749,2025-01-12T07:42,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.436083,-22.296044,2025-01-15T08:49,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.126959,-20.786555,2025-01-13T10:31,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.126677,-20.787537,2025-01-13T14:07,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.436322,-22.297778,2025-01-20T08:21,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.126128,-20.787061,2025-01-13T11:28,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.436433,-22.29826,2025-01-21T09:35,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.6241,-19.3047,2025-01-20T11:00,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.436006,-22.30023,2025-01-23T08:09,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.436319,-22.300409,2025-01-25T08:24,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.4377,-22.298704,2025-01-26T08:31,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.436,-22.3,2025-01-29T08:24,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.476527,-28.108497,2025-01-29T10:44,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.711813,-24.109082,2025-01-10T07:22,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.710776,-24.112119,2025-01-10T07:28,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.712175,-24.108828,2025-01-10T07:22,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.988453,-16.427666,2025-01-02T17:22,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.712072,-24.109052,2025-01-22T08:06,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.881673,-22.848096,2025-01-07T17:17,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
155.32564,-22.18411,2025-01-01T18:07:41,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437677,-22.298699,2025-02-01T08:21,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.981124,-16.464764,2025-02-16T22:32:32,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437319,-22.297809,2025-02-19T08:52,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.391466,-29.929429,2025-02-09T12:14,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.436,-22.298,2025-02-23T08:28,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437649,-22.298788,2025-02-25T08:34,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.26693,-30.205483,2025-02-22T11:43,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437337,-22.298399,2025-02-26T09:24,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.973673,-16.757037,2025-02-19T13:39,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.980729,-16.464551,2025-02-16T22:55:03,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.050607,-18.630577,2025-02-20T13:22,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
149.762222,-19.789614,2025-03-05T20:15:18,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.068308,-18.613953,2025-03-11T10:58,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.341444,-22.436864,2025-03-04T10:33,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437254,-22.298906,2025-03-31T12:34,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
146.101153,-16.5253,2025-03-19T04:04:52,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
146.567313,-17.866822,2025-03-28T14:31,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.457371,-22.311687,2025-03-02T15:33,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.702299,-14.800237,2025-04-12T12:33,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437561,-22.298862,2025-04-18T08:17,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.480962,-22.281181,2025-04-05T09:29,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.480234,-22.280354,2025-04-05T08:24,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.458281,-22.315389,2025-04-06T07:57,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.436544,-22.300845,2025-04-19T09:24,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437644,-22.29868,2025-04-23T09:26,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.456226,-22.313725,2025-04-21T09:35,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
146.227062,-16.84683,2025-05-20T10:31,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.717472,-24.115196,2025-05-29T10:21:25,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.068324,-18.613932,2025-05-27T13:09:28,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
146.226906,-16.846112,2025-05-20T11:31,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.578029,-28.195873,2025-06-09T08:53,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.066571,-18.61675,2025-06-08T12:01,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.419948,-22.344893,2025-06-08T11:38,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.577267,-28.194931,2025-06-07T12:22,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.065506,-18.617288,2025-06-05T12:56,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.454335,-22.31291,2025-06-09T13:21,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.453164,-22.312291,2025-06-09T12:03,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.164025,-26.67435,2025-06-14T09:26,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.453425,-22.312472,2025-06-09T12:06,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.473149,-22.310562,2025-06-15T09:31,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.473117,-22.310554,2025-06-15T08:15,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.238126,-22.339121,2025-06-26T16:20,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.310507,-22.328137,2025-06-28T16:55,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.2394,-22.339029,2025-06-26T16:20,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.237253,-22.339584,2025-06-27T12:07,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.292047,-22.294205,2025-06-07T13:17,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
146.209137,-16.87686,2025-06-10T12:05:58,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.796319,-16.017229,2025-06-09T11:05,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.069275,-18.615001,2025-07-03T11:00,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.491349,-28.11532,2025-07-20T10:59,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.656979,-18.801874,2025-07-10T13:15,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.457749,-22.311351,2025-07-14T15:46,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.145671,-26.616738,2025-07-17T08:45,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.499176,-22.550999,2025-07-30T14:43,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
146.002711,-16.517244,2025-07-31,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.068116,-18.612845,2025-08-14T11:45,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.610773,-27.445761,2025-08-13T09:41,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.4445,-22.662615,2025-08-17T16:29,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.052142,-18.631967,2025-08-14T13:19:26,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.552841,-27.391604,2025-08-22T10:00,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.527331,-22.583945,2025-08-16T16:01,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.791957,-22.71077,2025-08-20T13:42,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.668978,-21.922757,2025-08-12T14:26,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437048,-22.300393,2025-09-03T09:43,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.576368,-22.29808,2025-09-01T17:20,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437515,-22.298892,2025-09-16T08:27,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437721,-22.298541,2025-09-16T08:53,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.457725,-22.310723,2025-10-05T04:13,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.467608,-22.475773,2025-10-03T15:11:56,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.55,-27.416667,2025-10-19T11:30,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.479607,-22.2817,2025-10-25T09:41,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.457796,-22.551189,2025-10-24T11:31,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
146.608752,-18.009546,2025-10-24T12:25,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
151.913363,-23.443973,2025-10-27T15:50:14,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.436766,-22.298837,2025-10-27T07:13,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.436562,-22.300783,2025-10-25T22:35:15,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.874269,-22.846086,2025-10-24T09:23,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.479864,-22.281086,2025-10-27T09:02,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.441276,-22.287316,2025-10-29T01:33,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
143.9439,-13.07,2025-10-22,PRESERVED_SPECIMEN,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
166.437178,-22.298998,2025-10-31T04:23,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437471,-22.298752,2025-11-01T08:36,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
146.414864,-17.70702,2025-11-08T11:21,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
146.414022,-17.714011,2025-11-08T11:34,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437507,-22.298901999999998,2025-11-23T09:53,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
151.921708,-23.430504,2025-11-21T09:55:29,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.439316,-22.492068,2025-11-29T09:32,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
149.183345,-19.745681,2025-11-26T11:15,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
165.234152,-20.777417,2025-11-09T14:32,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
146.380283,-17.736167,2025-11-09T12:26,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.407271,-22.333419,2025-12-04T15:30,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.576919,-28.19552,2025-12-06T07:03,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.087758,-23.506625,2025-12-06T18:21,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.436996,-22.300272,2025-12-10T09:16,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.092227,-23.505679,2025-12-10T12:42,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.454139,-22.31259,2025-12-27T10:26,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.4572,-22.31336,2025-12-26T08:27,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.714019,-24.11288,2025-12-15T10:08,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437865,-22.300247,2025-12-20T11:20,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437021,-22.301068,2024-01-02T08:37,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.291994,-22.293966,2024-01-05T11:44,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.291645,-22.294033,2024-01-05T09:47,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437243,-22.301141,2024-01-05T07:35,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437231,-22.298006,2024-01-01T10:22,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
151.92229,-23.433988,2024-01-11T09:00,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
148.881942,-20.04113,2024-01-15T18:37:55,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437094,-22.301041,2024-01-18T07:39,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.435,-22.312,2024-01-18T10:38,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.465463,-22.476453,2024-01-10T10:12,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.4355,-22.296,2024-01-28T10:20,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437967,-22.299202,2024-02-01T08:12,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.43665,-22.298425,2024-02-03T11:46,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.576719,-28.194917,2024-02-03T09:16,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.434976,-22.311858,2024-02-17T13:15,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.068323,-18.613981,2024-02-15T12:00,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.068793,-18.61798,2024-02-15T10:04,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.548448,-27.422781,2024-02-18T09:25,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437872,-22.299713,2024-02-21T09:30,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.162694,-26.683362,2024-02-26T11:00,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.662385,-14.650823,2024-02-25T11:03:20,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.435325,-22.311746,2024-02-17T10:23,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.43614,-22.301318,2024-02-01T08:28,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.530597,-28.162524,2024-03-02T06:09,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.436552,-22.300855,2024-03-01T08:25,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437309,-22.296666,2024-03-18T08:55,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.454428,-27.74612,2024-03-03T08:53:53,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437741,-22.298684,2024-03-15T08:54,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.389145,-29.927301,2024-04-16T12:16,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.373459,-22.326125,2024-04-28T11:44,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.436345,-22.297653,2024-04-17T09:03,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.387454,-29.92349,2024-04-17T09:57,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.436778,-22.300877,2024-04-26T08:34,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.390368,-29.928398,2024-04-16T09:37,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.39019,-29.928861,2024-04-16T10:45,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.090374,-23.503787,2024-04-21T13:41,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.387683,-29.923508000000002,2024-04-17T10:54,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437647,-22.298238,2024-04-27T09:43,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437695,-22.298557,2024-04-17T08:40,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437855,-22.29814,2024-04-15T08:30,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.465029,-22.477227,2024-04-30T01:18,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
